Code INSEE,Année,Gagnant réel,Gagnant prédit,Bonne prédiction
22911,2017,Marine LE PEN,Marine LE PEN,True
4952,2022,Emmanuel MACRON,Emmanuel MACRON,True
14893,2022,Marine LE PEN,Marine LE PEN,True
24827,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
23619,2017,François FILLON,François FILLON,True
34477,2022,Emmanuel MACRON,Emmanuel MACRON,True
26862,2017,Marine LE PEN,Marine LE PEN,True
729,2017,Marine LE PEN,Marine LE PEN,True
21071,2022,Marine LE PEN,Marine LE PEN,True
33264,2022,Marine LE PEN,Marine LE PEN,True
18082,2022,Emmanuel MACRON,Emmanuel MACRON,True
18443,2022,Emmanuel MACRON,Emmanuel MACRON,True
12026,2022,Emmanuel MACRON,Emmanuel MACRON,True
26002,2022,Emmanuel MACRON,Emmanuel MACRON,True
32879,2017,Marine LE PEN,Marine LE PEN,True
80,2017,Marine LE PEN,Marine LE PEN,True
6305,2022,Emmanuel MACRON,Emmanuel MACRON,True
9903,2022,Marine LE PEN,Marine LE PEN,True
629,2017,Emmanuel MACRON,François FILLON,False
33576,2022,Marine LE PEN,Marine LE PEN,True
34499,2022,Marine LE PEN,Marine LE PEN,True
874,2017,Jean-Luc MÉLENCHON,François FILLON,False
6747,2017,Emmanuel MACRON,François FILLON,False
27329,2022,Emmanuel MACRON,Emmanuel MACRON,True
12898,2017,Emmanuel MACRON,Emmanuel MACRON,True
2218,2017,Marine LE PEN,Marine LE PEN,True
24423,2022,Marine LE PEN,Marine LE PEN,True
4751,2017,Emmanuel MACRON,Emmanuel MACRON,True
22435,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
10844,2022,Emmanuel MACRON,Jean LASSALLE,False
5657,2022,Marine LE PEN,Marine LE PEN,True
16872,2017,Marine LE PEN,Marine LE PEN,True
34010,2022,Marine LE PEN,Marine LE PEN,True
15751,2022,Emmanuel MACRON,Emmanuel MACRON,True
34181,2022,Marine LE PEN,Marine LE PEN,True
6166,2017,Marine LE PEN,Marine LE PEN,True
26515,2017,Marine LE PEN,Marine LE PEN,True
2792,2022,Marine LE PEN,Marine LE PEN,True
18705,2022,Marine LE PEN,Marine LE PEN,True
27757,2017,Marine LE PEN,Marine LE PEN,True
15961,2017,Marine LE PEN,Marine LE PEN,True
9570,2017,Marine LE PEN,Marine LE PEN,True
10711,2022,Jean LASSALLE,Jean LASSALLE,True
7919,2022,Marine LE PEN,Marine LE PEN,True
22259,2022,Emmanuel MACRON,Emmanuel MACRON,True
5837,2022,Marine LE PEN,Marine LE PEN,True
14595,2017,Marine LE PEN,Marine LE PEN,True
8183,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
12391,2022,Emmanuel MACRON,Emmanuel MACRON,True
2319,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
589,2022,Marine LE PEN,Marine LE PEN,True
558,2022,Marine LE PEN,Marine LE PEN,True
14182,2017,Marine LE PEN,Marine LE PEN,True
24900,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
3233,2022,Marine LE PEN,Marine LE PEN,True
28378,2022,Marine LE PEN,Marine LE PEN,True
9243,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
32352,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
1513,2017,Marine LE PEN,Marine LE PEN,True
31625,2017,Marine LE PEN,Marine LE PEN,True
14979,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
18481,2017,François FILLON,François FILLON,True
19813,2017,Marine LE PEN,Marine LE PEN,True
35133,2022,Marine LE PEN,Marine LE PEN,True
1644,2017,Marine LE PEN,Marine LE PEN,True
18840,2017,Marine LE PEN,Marine LE PEN,True
27509,2017,Marine LE PEN,Marine LE PEN,True
25363,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
21395,2017,Marine LE PEN,Marine LE PEN,True
5427,2022,Marine LE PEN,Marine LE PEN,True
26973,2017,Marine LE PEN,Marine LE PEN,True
27677,2022,Marine LE PEN,Marine LE PEN,True
2517,2017,Marine LE PEN,Marine LE PEN,True
1291,2017,Marine LE PEN,Marine LE PEN,True
12664,2017,Marine LE PEN,Marine LE PEN,True
29893,2017,Marine LE PEN,Marine LE PEN,True
26690,2017,Marine LE PEN,Marine LE PEN,True
9532,2022,Marine LE PEN,Marine LE PEN,True
34747,2017,Marine LE PEN,Marine LE PEN,True
11427,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
31489,2017,Marine LE PEN,Marine LE PEN,True
28124,2017,François FILLON,Emmanuel MACRON,False
2875,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
22706,2022,Marine LE PEN,Marine LE PEN,True
33937,2017,Marine LE PEN,Marine LE PEN,True
20713,2022,Marine LE PEN,Marine LE PEN,True
18148,2022,Marine LE PEN,Marine LE PEN,True
16933,2022,Emmanuel MACRON,Emmanuel MACRON,True
26421,2017,Marine LE PEN,Marine LE PEN,True
1289,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
14581,2017,Marine LE PEN,Marine LE PEN,True
13913,2017,Marine LE PEN,Marine LE PEN,True
12565,2022,Marine LE PEN,Marine LE PEN,True
12067,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
828,2017,Marine LE PEN,Marine LE PEN,True
24988,2017,François FILLON,Jean-Luc MÉLENCHON,False
16566,2022,Emmanuel MACRON,Emmanuel MACRON,True
22634,2022,Marine LE PEN,Marine LE PEN,True
23158,2017,Marine LE PEN,Marine LE PEN,True
4222,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
21510,2017,Marine LE PEN,Marine LE PEN,True
31328,2017,Emmanuel MACRON,Emmanuel MACRON,True
23596,2017,Marine LE PEN,Marine LE PEN,True
33958,2017,Marine LE PEN,Marine LE PEN,True
15367,2022,Emmanuel MACRON,Emmanuel MACRON,True
33001,2022,Emmanuel MACRON,Emmanuel MACRON,True
30702,2022,Marine LE PEN,Marine LE PEN,True
12930,2017,Marine LE PEN,Marine LE PEN,True
2737,2022,Marine LE PEN,Marine LE PEN,True
21706,2017,Marine LE PEN,Marine LE PEN,True
29278,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
21090,2022,Marine LE PEN,Marine LE PEN,True
5330,2022,Emmanuel MACRON,Emmanuel MACRON,True
3427,2017,Marine LE PEN,Marine LE PEN,True
31151,2022,Emmanuel MACRON,Emmanuel MACRON,True
33673,2017,Marine LE PEN,Marine LE PEN,True
33406,2022,Emmanuel MACRON,Emmanuel MACRON,True
17413,2022,Emmanuel MACRON,Emmanuel MACRON,True
27711,2017,Marine LE PEN,Marine LE PEN,True
12346,2022,Emmanuel MACRON,Emmanuel MACRON,True
13953,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
7872,2017,Marine LE PEN,Marine LE PEN,True
19444,2022,Emmanuel MACRON,Emmanuel MACRON,True
27924,2017,Marine LE PEN,Marine LE PEN,True
9623,2017,Marine LE PEN,Marine LE PEN,True
28009,2022,Marine LE PEN,Marine LE PEN,True
25732,2022,Emmanuel MACRON,Emmanuel MACRON,True
3118,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
6513,2022,Emmanuel MACRON,Emmanuel MACRON,True
7003,2022,Emmanuel MACRON,Emmanuel MACRON,True
5423,2022,Emmanuel MACRON,Emmanuel MACRON,True
22425,2017,Marine LE PEN,Marine LE PEN,True
21002,2017,Emmanuel MACRON,Emmanuel MACRON,True
28840,2017,François FILLON,François FILLON,True
35743,2022,Nathalie ARTHAUD,Nathalie ARTHAUD,True
12050,2022,Emmanuel MACRON,Emmanuel MACRON,True
13111,2017,Marine LE PEN,Marine LE PEN,True
3796,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
12467,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
9687,2017,Marine LE PEN,Marine LE PEN,True
15826,2017,François FILLON,François FILLON,True
23433,2017,Marine LE PEN,Marine LE PEN,True
34636,2017,Marine LE PEN,Marine LE PEN,True
8431,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
23593,2017,Emmanuel MACRON,François FILLON,False
15294,2017,Marine LE PEN,Marine LE PEN,True
13899,2017,Marine LE PEN,Marine LE PEN,True
27698,2022,Marine LE PEN,Marine LE PEN,True
28912,2017,François FILLON,François FILLON,True
8005,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
2382,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
17563,2022,Marine LE PEN,Marine LE PEN,True
17786,2017,Marine LE PEN,Marine LE PEN,True
29887,2022,Emmanuel MACRON,Emmanuel MACRON,True
29468,2022,Emmanuel MACRON,Emmanuel MACRON,True
31607,2017,Marine LE PEN,Marine LE PEN,True
3933,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
21419,2017,François FILLON,Emmanuel MACRON,False
21291,2017,Marine LE PEN,Marine LE PEN,True
11395,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
2210,2017,Marine LE PEN,Marine LE PEN,True
24784,2017,Marine LE PEN,Marine LE PEN,True
3720,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
30015,2022,Marine LE PEN,Marine LE PEN,True
20796,2017,Marine LE PEN,Marine LE PEN,True
31608,2017,Marine LE PEN,Marine LE PEN,True
2443,2022,Marine LE PEN,Marine LE PEN,True
15315,2022,Marine LE PEN,Marine LE PEN,True
15062,2022,Emmanuel MACRON,Emmanuel MACRON,True
7327,2017,Marine LE PEN,Marine LE PEN,True
24741,2022,Emmanuel MACRON,Emmanuel MACRON,True
35174,2017,Marine LE PEN,Marine LE PEN,True
21959,2022,Marine LE PEN,Marine LE PEN,True
23519,2017,Marine LE PEN,Marine LE PEN,True
28598,2017,Marine LE PEN,Marine LE PEN,True
29263,2017,Marine LE PEN,Marine LE PEN,True
12546,2017,Emmanuel MACRON,Emmanuel MACRON,True
6096,2017,Marine LE PEN,Marine LE PEN,True
4168,2022,Emmanuel MACRON,Emmanuel MACRON,True
21148,2022,Marine LE PEN,Marine LE PEN,True
11016,2022,Marine LE PEN,Marine LE PEN,True
27071,2017,François FILLON,François FILLON,True
33012,2017,Emmanuel MACRON,Emmanuel MACRON,True
17932,2017,Emmanuel MACRON,François FILLON,False
20898,2017,Marine LE PEN,Marine LE PEN,True
10081,2017,Marine LE PEN,Marine LE PEN,True
33012,2022,Emmanuel MACRON,Emmanuel MACRON,True
8714,2017,François FILLON,Emmanuel MACRON,False
3821,2022,Marine LE PEN,Marine LE PEN,True
20855,2022,Marine LE PEN,Marine LE PEN,True
31450,2022,Marine LE PEN,Marine LE PEN,True
18839,2022,Marine LE PEN,Marine LE PEN,True
4172,2017,François FILLON,Emmanuel MACRON,False
6260,2022,Marine LE PEN,Marine LE PEN,True
6884,2017,Jean-Luc MÉLENCHON,François FILLON,False
29203,2022,Marine LE PEN,Marine LE PEN,True
21461,2022,Marine LE PEN,Marine LE PEN,True
4617,2022,Emmanuel MACRON,Emmanuel MACRON,True
6554,2022,Marine LE PEN,Marine LE PEN,True
14778,2022,Emmanuel MACRON,Emmanuel MACRON,True
31905,2017,Marine LE PEN,Marine LE PEN,True
26071,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
18239,2022,Emmanuel MACRON,Emmanuel MACRON,True
22976,2017,Marine LE PEN,Marine LE PEN,True
13828,2017,Marine LE PEN,Marine LE PEN,True
9151,2017,Marine LE PEN,Marine LE PEN,True
15605,2017,Marine LE PEN,Marine LE PEN,True
6200,2017,François FILLON,François FILLON,True
30356,2022,Marine LE PEN,Marine LE PEN,True
32682,2022,Marine LE PEN,Marine LE PEN,True
33780,2017,Emmanuel MACRON,François FILLON,False
23465,2022,Marine LE PEN,Marine LE PEN,True
33118,2017,François FILLON,François FILLON,True
9863,2017,Marine LE PEN,Marine LE PEN,True
24384,2022,Marine LE PEN,Marine LE PEN,True
16133,2017,Marine LE PEN,Marine LE PEN,True
30769,2022,Emmanuel MACRON,Emmanuel MACRON,True
33005,2022,Emmanuel MACRON,Emmanuel MACRON,True
1529,2017,Marine LE PEN,Marine LE PEN,True
14133,2017,Emmanuel MACRON,Emmanuel MACRON,True
18581,2022,Emmanuel MACRON,Emmanuel MACRON,True
5534,2022,Marine LE PEN,Marine LE PEN,True
16372,2017,Marine LE PEN,Marine LE PEN,True
19919,2017,Emmanuel MACRON,Emmanuel MACRON,True
32546,2022,Marine LE PEN,Marine LE PEN,True
19307,2022,Marine LE PEN,Marine LE PEN,True
14574,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
850,2022,Marine LE PEN,Marine LE PEN,True
17134,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
10962,2022,Jean LASSALLE,Emmanuel MACRON,False
32454,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
17871,2017,Emmanuel MACRON,Emmanuel MACRON,True
29233,2022,Marine LE PEN,Marine LE PEN,True
14657,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
19395,2022,Marine LE PEN,Marine LE PEN,True
10796,2022,Emmanuel MACRON,Emmanuel MACRON,True
18858,2017,Marine LE PEN,Marine LE PEN,True
2971,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
10882,2022,Jean LASSALLE,Emmanuel MACRON,False
7339,2017,Marine LE PEN,Marine LE PEN,True
26894,2017,Emmanuel MACRON,François FILLON,False
3119,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
4605,2022,Emmanuel MACRON,Emmanuel MACRON,True
18797,2022,Emmanuel MACRON,Emmanuel MACRON,True
321,2022,Marine LE PEN,Marine LE PEN,True
28204,2022,Emmanuel MACRON,Emmanuel MACRON,True
15821,2022,Marine LE PEN,Marine LE PEN,True
2095,2017,Marine LE PEN,Marine LE PEN,True
5928,2017,Marine LE PEN,Marine LE PEN,True
28321,2017,François FILLON,François FILLON,True
9121,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
1866,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
22149,2017,Marine LE PEN,Marine LE PEN,True
1766,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
21104,2017,Marine LE PEN,Marine LE PEN,True
25971,2022,Emmanuel MACRON,Emmanuel MACRON,True
28012,2022,Marine LE PEN,Marine LE PEN,True
32132,2022,Marine LE PEN,Marine LE PEN,True
21862,2022,Marine LE PEN,Marine LE PEN,True
10062,2022,Marine LE PEN,Marine LE PEN,True
2716,2022,Marine LE PEN,Marine LE PEN,True
3431,2017,Marine LE PEN,Marine LE PEN,True
17659,2017,François FILLON,François FILLON,True
21466,2022,Marine LE PEN,Marine LE PEN,True
20041,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
22057,2022,Emmanuel MACRON,Emmanuel MACRON,True
21642,2022,Marine LE PEN,Marine LE PEN,True
25715,2017,Jean LASSALLE,Jean LASSALLE,True
29095,2022,Emmanuel MACRON,Emmanuel MACRON,True
8743,2022,Emmanuel MACRON,Emmanuel MACRON,True
17457,2022,Marine LE PEN,Marine LE PEN,True
32509,2022,Emmanuel MACRON,Emmanuel MACRON,True
7818,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
1602,2017,Marine LE PEN,Marine LE PEN,True
13910,2022,Marine LE PEN,Marine LE PEN,True
13549,2022,Emmanuel MACRON,Emmanuel MACRON,True
30717,2017,Marine LE PEN,Marine LE PEN,True
15426,2017,Emmanuel MACRON,Emmanuel MACRON,True
14969,2017,Marine LE PEN,Marine LE PEN,True
19646,2022,Emmanuel MACRON,Emmanuel MACRON,True
27602,2022,Marine LE PEN,Marine LE PEN,True
10386,2022,Marine LE PEN,Marine LE PEN,True
23256,2022,Marine LE PEN,Marine LE PEN,True
14171,2017,Emmanuel MACRON,François FILLON,False
77,2022,Marine LE PEN,Marine LE PEN,True
28460,2017,Marine LE PEN,Marine LE PEN,True
25498,2022,Jean LASSALLE,Emmanuel MACRON,False
9688,2022,Marine LE PEN,Marine LE PEN,True
29919,2022,Marine LE PEN,Marine LE PEN,True
16174,2017,Marine LE PEN,Marine LE PEN,True
8001,2022,Marine LE PEN,Marine LE PEN,True
29255,2022,Emmanuel MACRON,Emmanuel MACRON,True
35652,2022,Emmanuel MACRON,Emmanuel MACRON,True
10253,2022,Marine LE PEN,Marine LE PEN,True
4095,2017,Emmanuel MACRON,Emmanuel MACRON,True
17253,2022,Emmanuel MACRON,Emmanuel MACRON,True
19051,2022,Emmanuel MACRON,Emmanuel MACRON,True
22297,2017,Marine LE PEN,Marine LE PEN,True
313,2017,Marine LE PEN,Marine LE PEN,True
29648,2022,Marine LE PEN,Marine LE PEN,True
17019,2017,Marine LE PEN,Marine LE PEN,True
15501,2022,Emmanuel MACRON,Emmanuel MACRON,True
6745,2022,Emmanuel MACRON,Emmanuel MACRON,True
12578,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
24390,2017,Marine LE PEN,Marine LE PEN,True
22221,2022,Emmanuel MACRON,Emmanuel MACRON,True
30166,2022,Marine LE PEN,Marine LE PEN,True
28439,2017,Marine LE PEN,Marine LE PEN,True
16396,2022,Marine LE PEN,Marine LE PEN,True
10569,2017,Emmanuel MACRON,Emmanuel MACRON,True
24051,2017,Marine LE PEN,Marine LE PEN,True
2784,2017,François FILLON,François FILLON,True
14255,2022,Marine LE PEN,Marine LE PEN,True
30097,2017,François FILLON,François FILLON,True
1751,2017,François FILLON,Jean-Luc MÉLENCHON,False
19731,2022,Marine LE PEN,Marine LE PEN,True
19697,2017,François FILLON,François FILLON,True
26550,2022,Emmanuel MACRON,Emmanuel MACRON,True
22327,2022,Marine LE PEN,Marine LE PEN,True
6169,2022,Marine LE PEN,Marine LE PEN,True
24414,2017,Marine LE PEN,Marine LE PEN,True
32726,2022,Marine LE PEN,Marine LE PEN,True
439,2017,Emmanuel MACRON,François FILLON,False
803,2022,Marine LE PEN,Marine LE PEN,True
23562,2022,Emmanuel MACRON,Emmanuel MACRON,True
24065,2022,Marine LE PEN,Marine LE PEN,True
6679,2022,Marine LE PEN,Marine LE PEN,True
11827,2022,Marine LE PEN,Marine LE PEN,True
18877,2017,François FILLON,François FILLON,True
22785,2022,Marine LE PEN,Marine LE PEN,True
29261,2017,Emmanuel MACRON,François FILLON,False
15323,2022,Emmanuel MACRON,Emmanuel MACRON,True
4714,2022,Marine LE PEN,Marine LE PEN,True
30505,2017,Marine LE PEN,Marine LE PEN,True
27140,2022,Emmanuel MACRON,Emmanuel MACRON,True
3603,2022,Marine LE PEN,Marine LE PEN,True
7481,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
3279,2022,Marine LE PEN,Marine LE PEN,True
32597,2017,Marine LE PEN,Marine LE PEN,True
20605,2022,Marine LE PEN,Marine LE PEN,True
17644,2022,Marine LE PEN,Marine LE PEN,True
13621,2022,Marine LE PEN,Marine LE PEN,True
19485,2022,Emmanuel MACRON,Emmanuel MACRON,True
22996,2017,Marine LE PEN,Marine LE PEN,True
12568,2022,Marine LE PEN,Marine LE PEN,True
20509,2022,Marine LE PEN,Marine LE PEN,True
18710,2022,Marine LE PEN,Marine LE PEN,True
18631,2017,Marine LE PEN,Marine LE PEN,True
12889,2017,Marine LE PEN,Marine LE PEN,True
12130,2022,Marine LE PEN,Marine LE PEN,True
6145,2017,Marine LE PEN,Marine LE PEN,True
24186,2017,Marine LE PEN,Marine LE PEN,True
7063,2017,François FILLON,François FILLON,True
23695,2022,Emmanuel MACRON,Emmanuel MACRON,True
428,2017,Marine LE PEN,Marine LE PEN,True
13301,2022,Marine LE PEN,Marine LE PEN,True
30316,2022,Emmanuel MACRON,Emmanuel MACRON,True
2510,2022,Marine LE PEN,Marine LE PEN,True
24207,2022,Marine LE PEN,Marine LE PEN,True
14178,2022,Marine LE PEN,Marine LE PEN,True
20724,2022,Emmanuel MACRON,Emmanuel MACRON,True
15035,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
8506,2017,Marine LE PEN,Marine LE PEN,True
15866,2017,Marine LE PEN,Marine LE PEN,True
9214,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
13192,2022,Marine LE PEN,Marine LE PEN,True
4669,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
24420,2017,François FILLON,François FILLON,True
21048,2022,Marine LE PEN,Marine LE PEN,True
4107,2017,Emmanuel MACRON,Emmanuel MACRON,True
14938,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
35109,2022,Emmanuel MACRON,Emmanuel MACRON,True
11891,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
4413,2022,Marine LE PEN,Marine LE PEN,True
9562,2017,François FILLON,François FILLON,True
1565,2022,Marine LE PEN,Marine LE PEN,True
22219,2022,Marine LE PEN,Marine LE PEN,True
16412,2022,Marine LE PEN,Marine LE PEN,True
30181,2017,Marine LE PEN,Marine LE PEN,True
17105,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
9221,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
13347,2022,Emmanuel MACRON,Emmanuel MACRON,True
18236,2017,Marine LE PEN,Marine LE PEN,True
11824,2022,Marine LE PEN,Marine LE PEN,True
3829,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
34094,2017,Marine LE PEN,Marine LE PEN,True
12947,2017,Emmanuel MACRON,Emmanuel MACRON,True
25447,2017,Emmanuel MACRON,Emmanuel MACRON,True
24780,2017,Emmanuel MACRON,Emmanuel MACRON,True
27998,2022,Marine LE PEN,Marine LE PEN,True
9874,2022,Marine LE PEN,Marine LE PEN,True
17363,2022,Marine LE PEN,Marine LE PEN,True
29446,2017,Emmanuel MACRON,François FILLON,False
7502,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
33522,2022,Marine LE PEN,Marine LE PEN,True
28454,2022,Marine LE PEN,Marine LE PEN,True
30802,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
18065,2017,Marine LE PEN,Marine LE PEN,True
13927,2017,Marine LE PEN,Marine LE PEN,True
18459,2017,Marine LE PEN,Marine LE PEN,True
32685,2022,Marine LE PEN,Marine LE PEN,True
9885,2017,François FILLON,François FILLON,True
35752,2022,Emmanuel MACRON,Emmanuel MACRON,True
28979,2017,Marine LE PEN,Marine LE PEN,True
24066,2022,Marine LE PEN,Marine LE PEN,True
21013,2017,Marine LE PEN,Marine LE PEN,True
31002,2022,Emmanuel MACRON,Emmanuel MACRON,True
873,2017,Marine LE PEN,Marine LE PEN,True
19221,2022,Marine LE PEN,Marine LE PEN,True
18252,2017,Marine LE PEN,Marine LE PEN,True
32562,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
21217,2022,Emmanuel MACRON,Emmanuel MACRON,True
23758,2022,Emmanuel MACRON,Emmanuel MACRON,True
5676,2022,Marine LE PEN,Marine LE PEN,True
4982,2017,Marine LE PEN,Marine LE PEN,True
25113,2022,Emmanuel MACRON,Emmanuel MACRON,True
6966,2017,François FILLON,François FILLON,True
22043,2017,Marine LE PEN,Marine LE PEN,True
6391,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
35336,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
3976,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
33169,2017,Emmanuel MACRON,Emmanuel MACRON,True
3116,2017,Marine LE PEN,Marine LE PEN,True
24391,2017,François FILLON,François FILLON,True
3823,2022,Marine LE PEN,Marine LE PEN,True
21032,2017,François FILLON,Emmanuel MACRON,False
12220,2022,Marine LE PEN,Marine LE PEN,True
4709,2022,Emmanuel MACRON,Emmanuel MACRON,True
23604,2017,François FILLON,François FILLON,True
15073,2017,Marine LE PEN,Marine LE PEN,True
9037,2017,François FILLON,François FILLON,True
13918,2022,Marine LE PEN,Marine LE PEN,True
22036,2022,Marine LE PEN,Marine LE PEN,True
19382,2017,Marine LE PEN,Marine LE PEN,True
4829,2017,François FILLON,François FILLON,True
3883,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
26875,2017,Marine LE PEN,Marine LE PEN,True
18987,2017,Marine LE PEN,Marine LE PEN,True
33324,2017,Emmanuel MACRON,Emmanuel MACRON,True
22645,2022,Marine LE PEN,Marine LE PEN,True
4815,2022,Marine LE PEN,Marine LE PEN,True
18220,2017,Emmanuel MACRON,Emmanuel MACRON,True
6498,2017,Emmanuel MACRON,Emmanuel MACRON,True
22777,2017,Marine LE PEN,Marine LE PEN,True
7404,2022,Emmanuel MACRON,Emmanuel MACRON,True
26280,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
13653,2017,Emmanuel MACRON,Emmanuel MACRON,True
30578,2022,Marine LE PEN,Marine LE PEN,True
32165,2017,Marine LE PEN,Marine LE PEN,True
12529,2017,Marine LE PEN,Marine LE PEN,True
9296,2022,Marine LE PEN,Marine LE PEN,True
20897,2022,Emmanuel MACRON,Emmanuel MACRON,True
26766,2022,Emmanuel MACRON,Emmanuel MACRON,True
20174,2022,Marine LE PEN,Marine LE PEN,True
2867,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
12260,2017,François FILLON,Emmanuel MACRON,False
6298,2017,Emmanuel MACRON,Emmanuel MACRON,True
25773,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
35369,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
25682,2017,Emmanuel MACRON,Emmanuel MACRON,True
13968,2017,Marine LE PEN,Marine LE PEN,True
20905,2017,Emmanuel MACRON,Emmanuel MACRON,True
24886,2022,Emmanuel MACRON,Emmanuel MACRON,True
28646,2022,Emmanuel MACRON,Emmanuel MACRON,True
3179,2017,Marine LE PEN,Marine LE PEN,True
3913,2017,Marine LE PEN,Marine LE PEN,True
20369,2017,Marine LE PEN,Marine LE PEN,True
27010,2017,François FILLON,François FILLON,True
965,2017,Marine LE PEN,Marine LE PEN,True
22074,2022,Marine LE PEN,Marine LE PEN,True
2963,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
1601,2022,Marine LE PEN,Marine LE PEN,True
17788,2017,Emmanuel MACRON,Emmanuel MACRON,True
24208,2022,Marine LE PEN,Marine LE PEN,True
26407,2022,Marine LE PEN,Marine LE PEN,True
20008,2017,Marine LE PEN,Marine LE PEN,True
2641,2017,Marine LE PEN,Marine LE PEN,True
29520,2017,Emmanuel MACRON,François FILLON,False
30555,2022,Marine LE PEN,Marine LE PEN,True
25657,2022,Emmanuel MACRON,Emmanuel MACRON,True
20264,2022,Emmanuel MACRON,Emmanuel MACRON,True
3473,2017,Marine LE PEN,Marine LE PEN,True
20836,2022,Emmanuel MACRON,Emmanuel MACRON,True
22615,2017,Marine LE PEN,Marine LE PEN,True
22546,2022,Marine LE PEN,Marine LE PEN,True
13490,2022,Emmanuel MACRON,Emmanuel MACRON,True
31249,2022,Emmanuel MACRON,Emmanuel MACRON,True
23736,2017,François FILLON,François FILLON,True
17721,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
10960,2017,Emmanuel MACRON,François FILLON,False
30792,2017,Marine LE PEN,Marine LE PEN,True
30648,2022,Marine LE PEN,Marine LE PEN,True
13303,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
23522,2017,François FILLON,François FILLON,True
16592,2022,Emmanuel MACRON,Emmanuel MACRON,True
16362,2022,Emmanuel MACRON,Emmanuel MACRON,True
2559,2022,Marine LE PEN,Marine LE PEN,True
9424,2017,Emmanuel MACRON,Emmanuel MACRON,True
31829,2017,Marine LE PEN,Marine LE PEN,True
20669,2022,Emmanuel MACRON,Emmanuel MACRON,True
