Code INSEE,Année,Gagnant réel,Gagnant prédit,Bonne prédiction
6807,2022,Marine LE PEN,Marine LE PEN,True
6808,2022,Marine LE PEN,Marine LE PEN,True
6809,2022,Emmanuel MACRON,François FILLON,False
6810,2022,Marine LE PEN,Marine LE PEN,True
6811,2022,Emmanuel MACRON,François FILLON,False
6812,2022,Marine LE PEN,Marine LE PEN,True
6813,2022,Marine LE PEN,Marine LE PEN,True
6814,2022,Emmanuel MACRON,François FILLON,False
6815,2022,Emmanuel MACRON,François FILLON,False
6816,2022,Marine LE PEN,Marine LE PEN,True
6817,2022,Emmanuel MACRON,François FILLON,False
6818,2022,Marine LE PEN,Marine LE PEN,True
6819,2022,Marine LE PEN,Marine LE PEN,True
6820,2022,Marine LE PEN,Marine LE PEN,True
6821,2022,Marine LE PEN,Marine LE PEN,True
6822,2022,Marine LE PEN,Marine LE PEN,True
6823,2022,Marine LE PEN,Marine LE PEN,True
6824,2022,Marine LE PEN,Marine LE PEN,True
6825,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
6826,2022,Emmanuel MACRON,François FILLON,False
6827,2022,Emmanuel MACRON,François FILLON,False
6828,2022,Emmanuel MACRON,François FILLON,False
6829,2022,Marine LE PEN,Marine LE PEN,True
6830,2022,Emmanuel MACRON,Emmanuel MACRON,True
6831,2022,Marine LE PEN,Marine LE PEN,True
6832,2022,Emmanuel MACRON,François FILLON,False
6833,2022,Marine LE PEN,Marine LE PEN,True
6834,2022,Emmanuel MACRON,François FILLON,False
6835,2022,Emmanuel MACRON,François FILLON,False
6836,2022,Emmanuel MACRON,François FILLON,False
6837,2022,Emmanuel MACRON,Emmanuel MACRON,True
6838,2022,Marine LE PEN,Marine LE PEN,True
6839,2022,Emmanuel MACRON,François FILLON,False
6840,2022,Marine LE PEN,Marine LE PEN,True
6841,2022,Marine LE PEN,Marine LE PEN,True
6842,2022,Emmanuel MACRON,François FILLON,False
6843,2022,Emmanuel MACRON,François FILLON,False
6844,2022,Emmanuel MACRON,François FILLON,False
6845,2022,Emmanuel MACRON,François FILLON,False
6846,2022,Emmanuel MACRON,François FILLON,False
6847,2022,Marine LE PEN,Marine LE PEN,True
6848,2022,Marine LE PEN,Marine LE PEN,True
6849,2022,Emmanuel MACRON,François FILLON,False
6850,2022,Emmanuel MACRON,François FILLON,False
6851,2022,Marine LE PEN,Marine LE PEN,True
6852,2022,Jean-Luc MÉLENCHON,François FILLON,False
6853,2022,Marine LE PEN,Marine LE PEN,True
6854,2022,Marine LE PEN,Marine LE PEN,True
6855,2022,Marine LE PEN,Marine LE PEN,True
6856,2022,Emmanuel MACRON,François FILLON,False
6857,2022,Emmanuel MACRON,Emmanuel MACRON,True
6858,2022,Marine LE PEN,Marine LE PEN,True
6859,2022,Marine LE PEN,Marine LE PEN,True
6860,2022,Marine LE PEN,Marine LE PEN,True
6861,2022,Jean-Luc MÉLENCHON,François FILLON,False
6862,2022,Marine LE PEN,Marine LE PEN,True
6863,2022,Jean-Luc MÉLENCHON,François FILLON,False
6864,2022,Marine LE PEN,Marine LE PEN,True
6865,2022,Emmanuel MACRON,Emmanuel MACRON,True
6866,2022,Emmanuel MACRON,François FILLON,False
6867,2022,Marine LE PEN,Marine LE PEN,True
6868,2022,Marine LE PEN,Marine LE PEN,True
6870,2022,Marine LE PEN,Marine LE PEN,True
6871,2022,Marine LE PEN,Marine LE PEN,True
6872,2022,Emmanuel MACRON,François FILLON,False
6873,2022,Emmanuel MACRON,François FILLON,False
6874,2022,Jean-Luc MÉLENCHON,François FILLON,False
6875,2022,Jean-Luc MÉLENCHON,François FILLON,False
6876,2022,Marine LE PEN,Marine LE PEN,True
6877,2022,Emmanuel MACRON,François FILLON,False
6878,2022,Emmanuel MACRON,François FILLON,False
6879,2022,Emmanuel MACRON,Emmanuel MACRON,True
6880,2022,Marine LE PEN,Marine LE PEN,True
6881,2022,Marine LE PEN,Marine LE PEN,True
6882,2022,Emmanuel MACRON,François FILLON,False
6883,2022,Emmanuel MACRON,François FILLON,False
6884,2022,Emmanuel MACRON,François FILLON,False
6885,2022,Emmanuel MACRON,François FILLON,False
6886,2022,Emmanuel MACRON,François FILLON,False
6887,2022,Emmanuel MACRON,Emmanuel MACRON,True
6888,2022,Marine LE PEN,Marine LE PEN,True
6889,2022,Emmanuel MACRON,François FILLON,False
6890,2022,Marine LE PEN,Marine LE PEN,True
6891,2022,Emmanuel MACRON,François FILLON,False
6892,2022,Marine LE PEN,Marine LE PEN,True
6893,2022,Marine LE PEN,Marine LE PEN,True
6894,2022,Jean-Luc MÉLENCHON,François FILLON,False
6895,2022,Marine LE PEN,Marine LE PEN,True
6896,2022,Marine LE PEN,Marine LE PEN,True
6897,2022,Emmanuel MACRON,François FILLON,False
6898,2022,Marine LE PEN,Marine LE PEN,True
6899,2022,Emmanuel MACRON,François FILLON,False
6900,2022,Marine LE PEN,Marine LE PEN,True
6901,2022,Emmanuel MACRON,François FILLON,False
6902,2022,Marine LE PEN,Marine LE PEN,True
6903,2022,Emmanuel MACRON,François FILLON,False
6904,2022,Emmanuel MACRON,François FILLON,False
6905,2022,Marine LE PEN,Marine LE PEN,True
6906,2022,Emmanuel MACRON,François FILLON,False
6907,2022,Marine LE PEN,Marine LE PEN,True
6908,2022,Emmanuel MACRON,François FILLON,False
6909,2022,Marine LE PEN,Marine LE PEN,True
6910,2022,Jean-Luc MÉLENCHON,François FILLON,False
6911,2022,Emmanuel MACRON,François FILLON,False
6912,2022,Marine LE PEN,Marine LE PEN,True
6913,2022,Emmanuel MACRON,François FILLON,False
6914,2022,Marine LE PEN,Marine LE PEN,True
6915,2022,Marine LE PEN,Marine LE PEN,True
6916,2022,Marine LE PEN,Marine LE PEN,True
6917,2022,Emmanuel MACRON,Emmanuel MACRON,True
6918,2022,Marine LE PEN,Marine LE PEN,True
6919,2022,Emmanuel MACRON,Emmanuel MACRON,True
6920,2022,Emmanuel MACRON,François FILLON,False
6921,2022,Emmanuel MACRON,Emmanuel MACRON,True
6922,2022,Emmanuel MACRON,François FILLON,False
6923,2022,Emmanuel MACRON,François FILLON,False
6924,2022,Marine LE PEN,Marine LE PEN,True
6925,2022,Marine LE PEN,Marine LE PEN,True
6926,2022,Emmanuel MACRON,François FILLON,False
6928,2022,Emmanuel MACRON,François FILLON,False
6929,2022,Emmanuel MACRON,Emmanuel MACRON,True
6930,2022,Marine LE PEN,Marine LE PEN,True
6931,2022,Marine LE PEN,Marine LE PEN,True
6932,2022,Emmanuel MACRON,François FILLON,False
6933,2022,Marine LE PEN,Marine LE PEN,True
6934,2022,Emmanuel MACRON,Emmanuel MACRON,True
6935,2022,Emmanuel MACRON,François FILLON,False
6936,2022,Marine LE PEN,Marine LE PEN,True
6937,2022,Marine LE PEN,Marine LE PEN,True
6938,2022,Marine LE PEN,Marine LE PEN,True
6939,2022,Marine LE PEN,Marine LE PEN,True
6940,2022,Emmanuel MACRON,François FILLON,False
6941,2022,Marine LE PEN,Marine LE PEN,True
6942,2022,Marine LE PEN,Marine LE PEN,True
6943,2022,Marine LE PEN,Marine LE PEN,True
6944,2022,Marine LE PEN,Marine LE PEN,True
6945,2022,Marine LE PEN,Marine LE PEN,True
6946,2022,Emmanuel MACRON,Emmanuel MACRON,True
6947,2022,Emmanuel MACRON,François FILLON,False
6948,2022,Marine LE PEN,Marine LE PEN,True
6949,2022,Marine LE PEN,Marine LE PEN,True
6950,2022,Emmanuel MACRON,François FILLON,False
6951,2022,Marine LE PEN,Marine LE PEN,True
6952,2022,Marine LE PEN,Marine LE PEN,True
6953,2022,Emmanuel MACRON,François FILLON,False
6954,2022,Marine LE PEN,Marine LE PEN,True
6955,2022,Emmanuel MACRON,François FILLON,False
6956,2022,Emmanuel MACRON,François FILLON,False
6957,2022,Marine LE PEN,Marine LE PEN,True
6958,2022,Marine LE PEN,Marine LE PEN,True
6959,2022,Emmanuel MACRON,François FILLON,False
6960,2022,Marine LE PEN,Marine LE PEN,True
6961,2022,Marine LE PEN,Marine LE PEN,True
6962,2022,Marine LE PEN,Marine LE PEN,True
6963,2022,Emmanuel MACRON,François FILLON,False
6964,2022,Marine LE PEN,Marine LE PEN,True
6965,2022,Marine LE PEN,Marine LE PEN,True
6966,2022,Jean-Luc MÉLENCHON,François FILLON,False
6967,2022,Marine LE PEN,Marine LE PEN,True
6968,2022,Marine LE PEN,Marine LE PEN,True
6969,2022,Jean-Luc MÉLENCHON,François FILLON,False
6970,2022,Emmanuel MACRON,François FILLON,False
6971,2022,Emmanuel MACRON,Emmanuel MACRON,True
6972,2022,Marine LE PEN,Marine LE PEN,True
6973,2022,Marine LE PEN,Marine LE PEN,True
6974,2022,Marine LE PEN,Marine LE PEN,True
6975,2022,Emmanuel MACRON,François FILLON,False
6976,2022,Emmanuel MACRON,François FILLON,False
6977,2022,Marine LE PEN,Marine LE PEN,True
6978,2022,Emmanuel MACRON,François FILLON,False
6979,2022,Nicolas DUPONT-AIGNAN,François FILLON,False
6980,2022,Marine LE PEN,Marine LE PEN,True
6981,2022,Emmanuel MACRON,François FILLON,False
6982,2022,Marine LE PEN,Marine LE PEN,True
6983,2022,Jean-Luc MÉLENCHON,François FILLON,False
6984,2022,Marine LE PEN,Marine LE PEN,True
6985,2022,Emmanuel MACRON,François FILLON,False
6986,2022,Marine LE PEN,Marine LE PEN,True
6987,2022,Marine LE PEN,Marine LE PEN,True
6988,2022,Marine LE PEN,Marine LE PEN,True
6989,2022,Marine LE PEN,Marine LE PEN,True
6990,2022,Emmanuel MACRON,François FILLON,False
6991,2022,Marine LE PEN,Marine LE PEN,True
6992,2022,Marine LE PEN,Marine LE PEN,True
6993,2022,Jean-Luc MÉLENCHON,François FILLON,False
6994,2022,Emmanuel MACRON,Emmanuel MACRON,True
6995,2022,Marine LE PEN,Marine LE PEN,True
6996,2022,Marine LE PEN,Marine LE PEN,True
6997,2022,Marine LE PEN,Marine LE PEN,True
6998,2022,Emmanuel MACRON,François FILLON,False
6999,2022,Marine LE PEN,Marine LE PEN,True
7000,2022,Marine LE PEN,Marine LE PEN,True
7001,2022,Marine LE PEN,Marine LE PEN,True
7002,2022,Emmanuel MACRON,François FILLON,False
7003,2022,Emmanuel MACRON,François FILLON,False
7004,2022,Marine LE PEN,Marine LE PEN,True
7005,2022,Marine LE PEN,Marine LE PEN,True
7006,2022,Marine LE PEN,Marine LE PEN,True
7007,2022,Marine LE PEN,Marine LE PEN,True
7008,2022,Marine LE PEN,Marine LE PEN,True
7009,2022,Emmanuel MACRON,François FILLON,False
7010,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
7011,2022,Marine LE PEN,Marine LE PEN,True
7012,2022,Emmanuel MACRON,François FILLON,False
7013,2022,Emmanuel MACRON,François FILLON,False
7014,2022,Marine LE PEN,Marine LE PEN,True
7015,2022,Emmanuel MACRON,François FILLON,False
7016,2022,Marine LE PEN,Marine LE PEN,True
7017,2022,Marine LE PEN,Marine LE PEN,True
7018,2022,Marine LE PEN,Marine LE PEN,True
7019,2022,Emmanuel MACRON,François FILLON,False
7020,2022,Marine LE PEN,Marine LE PEN,True
7021,2022,Marine LE PEN,Marine LE PEN,True
7022,2022,Marine LE PEN,Marine LE PEN,True
7023,2022,Marine LE PEN,Marine LE PEN,True
7024,2022,Marine LE PEN,Marine LE PEN,True
7025,2022,Emmanuel MACRON,Emmanuel MACRON,True
7026,2022,Marine LE PEN,Marine LE PEN,True
7027,2022,Marine LE PEN,Marine LE PEN,True
7028,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
7029,2022,Marine LE PEN,Marine LE PEN,True
7030,2022,Marine LE PEN,Marine LE PEN,True
7031,2022,Emmanuel MACRON,François FILLON,False
7032,2022,Emmanuel MACRON,François FILLON,False
7033,2022,Emmanuel MACRON,François FILLON,False
7034,2022,Marine LE PEN,Marine LE PEN,True
7035,2022,Marine LE PEN,Marine LE PEN,True
7036,2022,Marine LE PEN,Marine LE PEN,True
7037,2022,Marine LE PEN,Marine LE PEN,True
7038,2022,Marine LE PEN,Marine LE PEN,True
7039,2022,Emmanuel MACRON,François FILLON,False
7040,2022,Marine LE PEN,Marine LE PEN,True
7041,2022,Emmanuel MACRON,François FILLON,False
7042,2022,Marine LE PEN,Marine LE PEN,True
7043,2022,Marine LE PEN,Marine LE PEN,True
7044,2022,Marine LE PEN,Marine LE PEN,True
7045,2022,Emmanuel MACRON,Emmanuel MACRON,True
7046,2022,Emmanuel MACRON,Emmanuel MACRON,True
7047,2022,Emmanuel MACRON,François FILLON,False
7048,2022,Marine LE PEN,Marine LE PEN,True
7049,2022,Marine LE PEN,Marine LE PEN,True
7050,2022,Marine LE PEN,Marine LE PEN,True
7051,2022,Marine LE PEN,Marine LE PEN,True
7052,2022,Emmanuel MACRON,François FILLON,False
7053,2022,Marine LE PEN,Marine LE PEN,True
7054,2022,Marine LE PEN,Marine LE PEN,True
7056,2022,Emmanuel MACRON,François FILLON,False
7057,2022,Emmanuel MACRON,François FILLON,False
7058,2022,Marine LE PEN,Marine LE PEN,True
7059,2022,Emmanuel MACRON,François FILLON,False
7060,2022,Emmanuel MACRON,Emmanuel MACRON,True
7061,2022,Marine LE PEN,Marine LE PEN,True
7062,2022,Marine LE PEN,Marine LE PEN,True
7063,2022,Emmanuel MACRON,Emmanuel MACRON,True
7064,2022,Marine LE PEN,Marine LE PEN,True
7065,2022,Marine LE PEN,Marine LE PEN,True
7066,2022,Marine LE PEN,Marine LE PEN,True
7067,2022,Emmanuel MACRON,François FILLON,False
7068,2022,Marine LE PEN,Marine LE PEN,True
7069,2022,Marine LE PEN,Marine LE PEN,True
7070,2022,Emmanuel MACRON,François FILLON,False
7071,2022,Marine LE PEN,Marine LE PEN,True
7072,2022,Jean-Luc MÉLENCHON,François FILLON,False
7073,2022,Marine LE PEN,Marine LE PEN,True
7074,2022,Marine LE PEN,Marine LE PEN,True
7075,2022,Marine LE PEN,Marine LE PEN,True
7076,2022,Marine LE PEN,Marine LE PEN,True
7077,2022,Marine LE PEN,Marine LE PEN,True
7078,2022,Marine LE PEN,Marine LE PEN,True
7079,2022,Marine LE PEN,Marine LE PEN,True
7080,2022,Marine LE PEN,Marine LE PEN,True
7081,2022,Marine LE PEN,Marine LE PEN,True
7082,2022,Emmanuel MACRON,François FILLON,False
7083,2022,Emmanuel MACRON,François FILLON,False
7084,2022,Marine LE PEN,Marine LE PEN,True
7085,2022,Emmanuel MACRON,François FILLON,False
7086,2022,Marine LE PEN,Marine LE PEN,True
7087,2022,Marine LE PEN,Marine LE PEN,True
7088,2022,Marine LE PEN,Marine LE PEN,True
7089,2022,Marine LE PEN,Marine LE PEN,True
7090,2022,Marine LE PEN,Marine LE PEN,True
7091,2022,Marine LE PEN,Marine LE PEN,True
7092,2022,Marine LE PEN,Marine LE PEN,True
7093,2022,Emmanuel MACRON,François FILLON,False
7094,2022,Emmanuel MACRON,François FILLON,False
7095,2022,Marine LE PEN,Marine LE PEN,True
7096,2022,Emmanuel MACRON,François FILLON,False
7097,2022,Emmanuel MACRON,François FILLON,False
7098,2022,Marine LE PEN,Marine LE PEN,True
7099,2022,Marine LE PEN,Marine LE PEN,True
7100,2022,Marine LE PEN,Marine LE PEN,True
7101,2022,Marine LE PEN,Marine LE PEN,True
7102,2022,Marine LE PEN,Marine LE PEN,True
7103,2022,Emmanuel MACRON,François FILLON,False
7104,2022,Emmanuel MACRON,François FILLON,False
7105,2022,Emmanuel MACRON,François FILLON,False
7106,2022,Emmanuel MACRON,Emmanuel MACRON,True
7107,2022,Emmanuel MACRON,François FILLON,False
7108,2022,Marine LE PEN,Marine LE PEN,True
7109,2022,Marine LE PEN,Marine LE PEN,True
7110,2022,Emmanuel MACRON,François FILLON,False
7111,2022,Emmanuel MACRON,Emmanuel MACRON,True
7112,2022,Marine LE PEN,Marine LE PEN,True
7113,2022,Marine LE PEN,Marine LE PEN,True
7114,2022,Marine LE PEN,Marine LE PEN,True
7115,2022,Emmanuel MACRON,Emmanuel MACRON,True
7116,2022,Marine LE PEN,Marine LE PEN,True
7117,2022,Emmanuel MACRON,Emmanuel MACRON,True
7118,2022,Marine LE PEN,Marine LE PEN,True
7119,2022,Jean-Luc MÉLENCHON,François FILLON,False
7120,2022,Marine LE PEN,Marine LE PEN,True
7121,2022,Marine LE PEN,Marine LE PEN,True
7122,2022,Emmanuel MACRON,François FILLON,False
7123,2022,Emmanuel MACRON,François FILLON,False
7124,2022,Marine LE PEN,Marine LE PEN,True
7125,2022,Marine LE PEN,Marine LE PEN,True
7126,2022,Marine LE PEN,Marine LE PEN,True
7127,2022,Marine LE PEN,Marine LE PEN,True
7128,2022,Marine LE PEN,Marine LE PEN,True
7129,2022,Marine LE PEN,Marine LE PEN,True
7130,2022,Jean-Luc MÉLENCHON,François FILLON,False
7131,2022,Emmanuel MACRON,François FILLON,False
7132,2022,Marine LE PEN,Marine LE PEN,True
7133,2022,Emmanuel MACRON,François FILLON,False
7134,2022,Emmanuel MACRON,Emmanuel MACRON,True
7135,2022,Marine LE PEN,Marine LE PEN,True
7136,2022,Emmanuel MACRON,François FILLON,False
7137,2022,Marine LE PEN,Marine LE PEN,True
7138,2022,Emmanuel MACRON,Emmanuel MACRON,True
7140,2022,Marine LE PEN,Marine LE PEN,True
7141,2022,Marine LE PEN,Marine LE PEN,True
7142,2022,Emmanuel MACRON,François FILLON,False
7143,2022,Marine LE PEN,Marine LE PEN,True
7144,2022,Marine LE PEN,Marine LE PEN,True
7145,2022,Emmanuel MACRON,François FILLON,False
7146,2022,Marine LE PEN,Marine LE PEN,True
7147,2022,Emmanuel MACRON,François FILLON,False
7148,2022,Marine LE PEN,Marine LE PEN,True
7149,2022,Marine LE PEN,Marine LE PEN,True
7150,2022,Emmanuel MACRON,François FILLON,False
7151,2022,Emmanuel MACRON,François FILLON,False
7152,2022,Marine LE PEN,Marine LE PEN,True
7153,2022,Marine LE PEN,Marine LE PEN,True
7154,2022,Emmanuel MACRON,François FILLON,False
7155,2022,Marine LE PEN,Marine LE PEN,True
7156,2022,Marine LE PEN,Marine LE PEN,True
7157,2022,Jean-Luc MÉLENCHON,François FILLON,False
7158,2022,Emmanuel MACRON,François FILLON,False
7159,2022,Marine LE PEN,Marine LE PEN,True
7161,2022,Emmanuel MACRON,François FILLON,False
7162,2022,Marine LE PEN,Marine LE PEN,True
7163,2022,Emmanuel MACRON,François FILLON,False
7164,2022,Emmanuel MACRON,François FILLON,False
7166,2022,Marine LE PEN,Marine LE PEN,True
7167,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
7168,2022,Jean-Luc MÉLENCHON,François FILLON,False
7169,2022,Emmanuel MACRON,François FILLON,False
7170,2022,Emmanuel MACRON,François FILLON,False
7171,2022,Marine LE PEN,Marine LE PEN,True
7172,2022,Emmanuel MACRON,François FILLON,False
7173,2022,Emmanuel MACRON,Emmanuel MACRON,True
7174,2022,Marine LE PEN,Marine LE PEN,True
7175,2022,Emmanuel MACRON,François FILLON,False
7176,2022,Emmanuel MACRON,François FILLON,False
7177,2022,Marine LE PEN,Marine LE PEN,True
7178,2022,Marine LE PEN,Marine LE PEN,True
7179,2022,Marine LE PEN,Marine LE PEN,True
7180,2022,Marine LE PEN,Marine LE PEN,True
7181,2022,Emmanuel MACRON,François FILLON,False
7182,2022,Marine LE PEN,Marine LE PEN,True
7183,2022,Marine LE PEN,Marine LE PEN,True
7184,2022,Emmanuel MACRON,Emmanuel MACRON,True
7185,2022,Emmanuel MACRON,François FILLON,False
7186,2022,Emmanuel MACRON,François FILLON,False
7187,2022,Emmanuel MACRON,Emmanuel MACRON,True
7188,2022,Marine LE PEN,Marine LE PEN,True
7189,2022,Marine LE PEN,Marine LE PEN,True
7190,2022,Emmanuel MACRON,François FILLON,False
7191,2022,Emmanuel MACRON,François FILLON,False
7192,2022,Emmanuel MACRON,Emmanuel MACRON,True
7193,2022,Emmanuel MACRON,François FILLON,False
7194,2022,Marine LE PEN,Marine LE PEN,True
7195,2022,Marine LE PEN,Marine LE PEN,True
7196,2022,Emmanuel MACRON,François FILLON,False
7197,2022,Marine LE PEN,Marine LE PEN,True
7198,2022,Marine LE PEN,Marine LE PEN,True
7199,2022,Marine LE PEN,Marine LE PEN,True
7200,2022,Marine LE PEN,Marine LE PEN,True
7201,2022,Marine LE PEN,Marine LE PEN,True
7202,2022,Emmanuel MACRON,François FILLON,False
7203,2022,Emmanuel MACRON,François FILLON,False
7204,2022,Jean-Luc MÉLENCHON,François FILLON,False
7205,2022,Marine LE PEN,Marine LE PEN,True
7206,2022,Emmanuel MACRON,Emmanuel MACRON,True
7207,2022,Marine LE PEN,Marine LE PEN,True
7208,2022,Emmanuel MACRON,François FILLON,False
7209,2022,Emmanuel MACRON,Emmanuel MACRON,True
7210,2022,Emmanuel MACRON,François FILLON,False
7211,2022,Marine LE PEN,Marine LE PEN,True
7212,2022,Marine LE PEN,Marine LE PEN,True
7213,2022,Marine LE PEN,Marine LE PEN,True
7214,2022,Emmanuel MACRON,François FILLON,False
7215,2022,Jean-Luc MÉLENCHON,François FILLON,False
7216,2022,Emmanuel MACRON,François FILLON,False
7217,2022,Emmanuel MACRON,François FILLON,False
7218,2022,Marine LE PEN,Marine LE PEN,True
7219,2022,Marine LE PEN,Marine LE PEN,True
7220,2022,Emmanuel MACRON,François FILLON,False
7221,2022,Marine LE PEN,Marine LE PEN,True
7222,2022,Marine LE PEN,Marine LE PEN,True
7223,2022,Marine LE PEN,Marine LE PEN,True
7224,2022,Emmanuel MACRON,François FILLON,False
7225,2022,Marine LE PEN,Marine LE PEN,True
7226,2022,Marine LE PEN,Marine LE PEN,True
7227,2022,Marine LE PEN,Marine LE PEN,True
7228,2022,Marine LE PEN,Marine LE PEN,True
7229,2022,Marine LE PEN,Marine LE PEN,True
7230,2022,Marine LE PEN,Marine LE PEN,True
7231,2022,Marine LE PEN,Marine LE PEN,True
7232,2022,Marine LE PEN,Marine LE PEN,True
7233,2022,Emmanuel MACRON,François FILLON,False
7234,2022,Marine LE PEN,Marine LE PEN,True
7235,2022,Marine LE PEN,Marine LE PEN,True
7236,2022,Marine LE PEN,Marine LE PEN,True
7237,2022,Emmanuel MACRON,Emmanuel MACRON,True
7238,2022,Marine LE PEN,Marine LE PEN,True
7239,2022,Emmanuel MACRON,François FILLON,False
7240,2022,Emmanuel MACRON,François FILLON,False
7241,2022,Emmanuel MACRON,Emmanuel MACRON,True
7242,2022,Emmanuel MACRON,Emmanuel MACRON,True
7243,2022,Emmanuel MACRON,François FILLON,False
7244,2022,Marine LE PEN,Marine LE PEN,True
7245,2022,Marine LE PEN,Marine LE PEN,True
7246,2022,Emmanuel MACRON,François FILLON,False
7247,2022,Marine LE PEN,Marine LE PEN,True
7248,2022,Jean-Luc MÉLENCHON,François FILLON,False
7249,2022,Marine LE PEN,Marine LE PEN,True
7250,2022,Marine LE PEN,Marine LE PEN,True
7251,2022,Marine LE PEN,Marine LE PEN,True
7252,2022,Emmanuel MACRON,François FILLON,False
7253,2022,Emmanuel MACRON,François FILLON,False
7254,2022,Emmanuel MACRON,Emmanuel MACRON,True
7255,2022,Marine LE PEN,Marine LE PEN,True
7256,2022,Emmanuel MACRON,Emmanuel MACRON,True
7257,2022,Emmanuel MACRON,Emmanuel MACRON,True
7258,2022,Marine LE PEN,Marine LE PEN,True
7259,2022,Marine LE PEN,Marine LE PEN,True
7260,2022,Marine LE PEN,Marine LE PEN,True
7261,2022,Marine LE PEN,Marine LE PEN,True
7262,2022,Marine LE PEN,Marine LE PEN,True
7263,2022,Marine LE PEN,Marine LE PEN,True
7264,2022,Jean-Luc MÉLENCHON,François FILLON,False
7265,2022,Emmanuel MACRON,François FILLON,False
7266,2022,Marine LE PEN,Marine LE PEN,True
7267,2022,Emmanuel MACRON,François FILLON,False
7268,2022,Emmanuel MACRON,Emmanuel MACRON,True
7269,2022,Marine LE PEN,Marine LE PEN,True
7270,2022,Marine LE PEN,Marine LE PEN,True
7271,2022,Emmanuel MACRON,François FILLON,False
7273,2022,Emmanuel MACRON,François FILLON,False
7274,2022,Marine LE PEN,Marine LE PEN,True
7275,2022,Marine LE PEN,Marine LE PEN,True
7276,2022,Emmanuel MACRON,François FILLON,False
7277,2022,Marine LE PEN,Marine LE PEN,True
7278,2022,Emmanuel MACRON,François FILLON,False
7279,2022,Marine LE PEN,Marine LE PEN,True
7280,2022,Marine LE PEN,Marine LE PEN,True
7281,2022,Emmanuel MACRON,François FILLON,False
7282,2022,Emmanuel MACRON,François FILLON,False
7283,2022,Marine LE PEN,Marine LE PEN,True
7284,2022,Marine LE PEN,Marine LE PEN,True
7285,2022,Marine LE PEN,Marine LE PEN,True
7286,2022,Emmanuel MACRON,François FILLON,False
7287,2022,Marine LE PEN,Marine LE PEN,True
7288,2022,Marine LE PEN,Marine LE PEN,True
7289,2022,Marine LE PEN,Marine LE PEN,True
7290,2022,Marine LE PEN,Marine LE PEN,True
7291,2022,Marine LE PEN,Marine LE PEN,True
7292,2022,Marine LE PEN,Marine LE PEN,True
7293,2022,Marine LE PEN,Marine LE PEN,True
7294,2022,Marine LE PEN,Marine LE PEN,True
7295,2022,Marine LE PEN,Marine LE PEN,True
7296,2022,Marine LE PEN,Marine LE PEN,True
7297,2022,Emmanuel MACRON,François FILLON,False
7298,2022,Marine LE PEN,Marine LE PEN,True
7299,2022,Emmanuel MACRON,François FILLON,False
7300,2022,Emmanuel MACRON,François FILLON,False
7301,2022,Jean-Luc MÉLENCHON,François FILLON,False
7302,2022,Emmanuel MACRON,François FILLON,False
7303,2022,Emmanuel MACRON,François FILLON,False
7304,2022,Emmanuel MACRON,François FILLON,False
7305,2022,Marine LE PEN,Marine LE PEN,True
7306,2022,Marine LE PEN,Marine LE PEN,True
7307,2022,Emmanuel MACRON,Emmanuel MACRON,True
7308,2022,Emmanuel MACRON,François FILLON,False
7309,2022,Marine LE PEN,Marine LE PEN,True
7310,2022,Emmanuel MACRON,Emmanuel MACRON,True
7311,2022,Emmanuel MACRON,François FILLON,False
7312,2022,Marine LE PEN,Marine LE PEN,True
7313,2022,Emmanuel MACRON,François FILLON,False
7314,2022,Marine LE PEN,Marine LE PEN,True
7315,2022,Marine LE PEN,Marine LE PEN,True
7316,2022,Emmanuel MACRON,François FILLON,False
7317,2022,Emmanuel MACRON,François FILLON,False
7318,2022,Marine LE PEN,Marine LE PEN,True
7319,2022,Marine LE PEN,Marine LE PEN,True
7320,2022,Marine LE PEN,Marine LE PEN,True
7321,2022,Marine LE PEN,Marine LE PEN,True
7322,2022,Marine LE PEN,Marine LE PEN,True
7323,2022,Emmanuel MACRON,François FILLON,False
7324,2022,Emmanuel MACRON,François FILLON,False
7325,2022,Marine LE PEN,Marine LE PEN,True
7326,2022,Jean-Luc MÉLENCHON,François FILLON,False
7327,2022,Marine LE PEN,Marine LE PEN,True
7328,2022,Marine LE PEN,Marine LE PEN,True
7329,2022,Marine LE PEN,Marine LE PEN,True
7330,2022,Marine LE PEN,Marine LE PEN,True
7331,2022,Marine LE PEN,Marine LE PEN,True
7332,2022,Emmanuel MACRON,Emmanuel MACRON,True
7333,2022,Marine LE PEN,Marine LE PEN,True
7334,2022,Emmanuel MACRON,François FILLON,False
7335,2022,Marine LE PEN,Marine LE PEN,True
7336,2022,Emmanuel MACRON,François FILLON,False
7337,2022,Emmanuel MACRON,François FILLON,False
7338,2022,Marine LE PEN,Marine LE PEN,True
7339,2022,Marine LE PEN,Marine LE PEN,True
7340,2022,Emmanuel MACRON,François FILLON,False
7341,2022,Marine LE PEN,Marine LE PEN,True
7342,2022,Marine LE PEN,Marine LE PEN,True
7344,2022,Marine LE PEN,Marine LE PEN,True
7345,2022,Jean-Luc MÉLENCHON,François FILLON,False
