Code INSEE,Année,Gagnant réel,Gagnant prédit,Bonne prédiction
6330,2017,Marine LE PEN,Marine LE PEN,True
31549,2022,Marine LE PEN,Marine LE PEN,True
4708,2022,Emmanuel MACRON,Emmanuel MACRON,True
3418,2017,Marine LE PEN,Marine LE PEN,True
29256,2017,Marine LE PEN,Marine LE PEN,True
13363,2017,François FILLON,Emmanuel MACRON,False
8254,2017,Emmanuel MACRON,Emmanuel MACRON,True
7652,2017,Emmanuel MACRON,Emmanuel MACRON,True
15496,2022,Marine LE PEN,Marine LE PEN,True
2193,2017,Marine LE PEN,Marine LE PEN,True
26849,2022,Marine LE PEN,Marine LE PEN,True
13729,2022,Marine LE PEN,Marine LE PEN,True
20981,2022,Emmanuel MACRON,Emmanuel MACRON,True
23952,2022,Emmanuel MACRON,Emmanuel MACRON,True
28175,2022,Marine LE PEN,Marine LE PEN,True
11691,2022,Emmanuel MACRON,Emmanuel MACRON,True
13508,2017,Emmanuel MACRON,Emmanuel MACRON,True
18831,2017,Marine LE PEN,Marine LE PEN,True
17801,2022,Emmanuel MACRON,Emmanuel MACRON,True
10443,2017,François FILLON,Emmanuel MACRON,False
27087,2022,Marine LE PEN,Marine LE PEN,True
33031,2017,Emmanuel MACRON,François FILLON,False
12492,2022,Marine LE PEN,Marine LE PEN,True
16750,2022,Marine LE PEN,Marine LE PEN,True
3112,2022,Marine LE PEN,Marine LE PEN,True
1959,2022,Marine LE PEN,Marine LE PEN,True
8607,2017,Emmanuel MACRON,François FILLON,False
20155,2017,Marine LE PEN,Marine LE PEN,True
28273,2017,Emmanuel MACRON,François FILLON,False
17690,2017,Emmanuel MACRON,François FILLON,False
1584,2017,Marine LE PEN,Marine LE PEN,True
26188,2022,Marine LE PEN,Marine LE PEN,True
15015,2017,Marine LE PEN,Marine LE PEN,True
6022,2022,Emmanuel MACRON,Emmanuel MACRON,True
25267,2017,Emmanuel MACRON,Emmanuel MACRON,True
30782,2017,Marine LE PEN,Marine LE PEN,True
20745,2017,Marine LE PEN,Marine LE PEN,True
11745,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
11364,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
10477,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
29242,2017,Marine LE PEN,Marine LE PEN,True
28662,2022,Emmanuel MACRON,Emmanuel MACRON,True
27424,2017,Marine LE PEN,Marine LE PEN,True
12546,2017,Emmanuel MACRON,Emmanuel MACRON,True
27785,2022,Marine LE PEN,Marine LE PEN,True
29285,2022,Marine LE PEN,Marine LE PEN,True
23092,2022,Marine LE PEN,Marine LE PEN,True
18981,2022,Marine LE PEN,Marine LE PEN,True
31739,2022,Emmanuel MACRON,Emmanuel MACRON,True
6705,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
21163,2022,Marine LE PEN,Marine LE PEN,True
3601,2017,Marine LE PEN,Marine LE PEN,True
30978,2022,Emmanuel MACRON,Emmanuel MACRON,True
4029,2022,Marine LE PEN,Marine LE PEN,True
1574,2017,Marine LE PEN,Marine LE PEN,True
30149,2017,Marine LE PEN,Marine LE PEN,True
18514,2022,Marine LE PEN,Marine LE PEN,True
34688,2017,Emmanuel MACRON,Emmanuel MACRON,True
9663,2017,Marine LE PEN,Marine LE PEN,True
28945,2022,Emmanuel MACRON,Emmanuel MACRON,True
21954,2022,Marine LE PEN,Marine LE PEN,True
28628,2017,François FILLON,François FILLON,True
7551,2022,Emmanuel MACRON,Emmanuel MACRON,True
30240,2017,Marine LE PEN,Marine LE PEN,True
23145,2022,Marine LE PEN,Marine LE PEN,True
14953,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
9949,2022,Emmanuel MACRON,Emmanuel MACRON,True
1523,2017,Marine LE PEN,Marine LE PEN,True
15776,2017,Emmanuel MACRON,Emmanuel MACRON,True
22605,2017,Marine LE PEN,Marine LE PEN,True
33411,2017,Marine LE PEN,Marine LE PEN,True
13535,2022,Marine LE PEN,Marine LE PEN,True
23822,2017,François FILLON,François FILLON,True
7988,2022,Marine LE PEN,Marine LE PEN,True
31698,2022,Marine LE PEN,Marine LE PEN,True
32055,2017,Emmanuel MACRON,Emmanuel MACRON,True
2244,2022,Emmanuel MACRON,Emmanuel MACRON,True
26359,2017,Marine LE PEN,Marine LE PEN,True
14343,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
16329,2022,Marine LE PEN,Marine LE PEN,True
8343,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
2613,2022,Emmanuel MACRON,Emmanuel MACRON,True
3344,2017,Marine LE PEN,Marine LE PEN,True
30000,2022,Marine LE PEN,Marine LE PEN,True
18577,2017,Marine LE PEN,Marine LE PEN,True
31218,2017,Emmanuel MACRON,Emmanuel MACRON,True
2680,2017,Marine LE PEN,Marine LE PEN,True
23860,2022,Marine LE PEN,Marine LE PEN,True
3053,2017,Marine LE PEN,Marine LE PEN,True
10645,2022,Emmanuel MACRON,Emmanuel MACRON,True
9954,2022,Marine LE PEN,Marine LE PEN,True
6269,2017,Marine LE PEN,Marine LE PEN,True
17733,2017,Jean-Luc MÉLENCHON,François FILLON,False
18319,2022,Emmanuel MACRON,Emmanuel MACRON,True
15136,2017,Marine LE PEN,Marine LE PEN,True
6936,2022,Marine LE PEN,Marine LE PEN,True
3211,2017,Marine LE PEN,Marine LE PEN,True
5878,2022,Marine LE PEN,Marine LE PEN,True
21491,2017,Emmanuel MACRON,Emmanuel MACRON,True
697,2017,Marine LE PEN,Marine LE PEN,True
4021,2017,Marine LE PEN,Marine LE PEN,True
23278,2017,François FILLON,François FILLON,True
10989,2017,François FILLON,Emmanuel MACRON,False
8132,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
8083,2022,Marine LE PEN,Marine LE PEN,True
1941,2017,Marine LE PEN,Marine LE PEN,True
33093,2017,Emmanuel MACRON,Emmanuel MACRON,True
4208,2017,Emmanuel MACRON,Emmanuel MACRON,True
34242,2022,Marine LE PEN,Marine LE PEN,True
1174,2017,Marine LE PEN,Marine LE PEN,True
16619,2017,Marine LE PEN,Marine LE PEN,True
16334,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
5856,2017,François FILLON,Emmanuel MACRON,False
1626,2022,Marine LE PEN,Marine LE PEN,True
6351,2017,Marine LE PEN,Marine LE PEN,True
24928,2017,Emmanuel MACRON,Emmanuel MACRON,True
8840,2017,Marine LE PEN,Marine LE PEN,True
12434,2017,Emmanuel MACRON,Emmanuel MACRON,True
1887,2022,Marine LE PEN,Marine LE PEN,True
33518,2017,Marine LE PEN,Marine LE PEN,True
12206,2022,Emmanuel MACRON,Emmanuel MACRON,True
10326,2017,François FILLON,François FILLON,True
14503,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
13142,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
19545,2017,François FILLON,François FILLON,True
29286,2017,François FILLON,Emmanuel MACRON,False
856,2022,Marine LE PEN,Marine LE PEN,True
32217,2017,Emmanuel MACRON,Emmanuel MACRON,True
7254,2017,Emmanuel MACRON,Emmanuel MACRON,True
35252,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
9755,2017,Marine LE PEN,Marine LE PEN,True
15836,2022,Marine LE PEN,Marine LE PEN,True
11570,2022,Marine LE PEN,Marine LE PEN,True
4108,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
17371,2022,Marine LE PEN,Marine LE PEN,True
14292,2017,Marine LE PEN,Marine LE PEN,True
17549,2017,Marine LE PEN,Marine LE PEN,True
20175,2017,Marine LE PEN,Marine LE PEN,True
21020,2017,Emmanuel MACRON,Emmanuel MACRON,True
32827,2017,Marine LE PEN,Marine LE PEN,True
24152,2022,Marine LE PEN,Marine LE PEN,True
29135,2022,Emmanuel MACRON,Emmanuel MACRON,True
10330,2022,Marine LE PEN,Marine LE PEN,True
24154,2022,Marine LE PEN,Marine LE PEN,True
20873,2017,Emmanuel MACRON,Emmanuel MACRON,True
32052,2022,Marine LE PEN,Marine LE PEN,True
1767,2022,Marine LE PEN,Marine LE PEN,True
1608,2017,Marine LE PEN,Marine LE PEN,True
30472,2022,Marine LE PEN,Marine LE PEN,True
29496,2022,Emmanuel MACRON,Emmanuel MACRON,True
31725,2017,Marine LE PEN,Marine LE PEN,True
8939,2017,Marine LE PEN,Marine LE PEN,True
16075,2017,François FILLON,Emmanuel MACRON,False
22413,2017,Marine LE PEN,Marine LE PEN,True
23411,2022,Marine LE PEN,Marine LE PEN,True
4245,2017,François FILLON,Emmanuel MACRON,False
17786,2017,Marine LE PEN,Marine LE PEN,True
31229,2022,Emmanuel MACRON,Emmanuel MACRON,True
18418,2017,François FILLON,François FILLON,True
13554,2017,Marine LE PEN,Marine LE PEN,True
6527,2017,Emmanuel MACRON,Emmanuel MACRON,True
33275,2017,Marine LE PEN,Marine LE PEN,True
21584,2017,Emmanuel MACRON,François FILLON,False
342,2022,Emmanuel MACRON,Emmanuel MACRON,True
5494,2022,Emmanuel MACRON,Emmanuel MACRON,True
27026,2017,François FILLON,François FILLON,True
21223,2022,Marine LE PEN,Marine LE PEN,True
30432,2022,Marine LE PEN,Marine LE PEN,True
34418,2022,Marine LE PEN,Marine LE PEN,True
20376,2017,Marine LE PEN,Marine LE PEN,True
399,2017,François FILLON,François FILLON,True
14100,2017,Marine LE PEN,Marine LE PEN,True
19603,2022,Emmanuel MACRON,Emmanuel MACRON,True
2340,2022,Marine LE PEN,Marine LE PEN,True
16637,2017,Marine LE PEN,Marine LE PEN,True
12354,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
13202,2022,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
22982,2022,Emmanuel MACRON,Emmanuel MACRON,True
1967,2022,Marine LE PEN,Marine LE PEN,True
30809,2022,Marine LE PEN,Marine LE PEN,True
21996,2017,Emmanuel MACRON,François FILLON,False
7694,2017,Emmanuel MACRON,Emmanuel MACRON,True
31200,2017,Emmanuel MACRON,Emmanuel MACRON,True
10237,2017,Marine LE PEN,Marine LE PEN,True
28924,2022,Marine LE PEN,Marine LE PEN,True
4871,2017,François FILLON,François FILLON,True
6841,2017,Marine LE PEN,Marine LE PEN,True
10937,2017,Marine LE PEN,Marine LE PEN,True
3139,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
33163,2022,Marine LE PEN,Marine LE PEN,True
34892,2022,Emmanuel MACRON,Emmanuel MACRON,True
5733,2017,Marine LE PEN,Marine LE PEN,True
4028,2017,Marine LE PEN,Marine LE PEN,True
31563,2017,Marine LE PEN,Marine LE PEN,True
21735,2022,Marine LE PEN,Marine LE PEN,True
21126,2017,Marine LE PEN,Marine LE PEN,True
954,2022,Marine LE PEN,Marine LE PEN,True
26340,2017,Marine LE PEN,Marine LE PEN,True
2764,2022,Emmanuel MACRON,Emmanuel MACRON,True
29208,2017,François FILLON,Emmanuel MACRON,False
17927,2022,Emmanuel MACRON,Emmanuel MACRON,True
11649,2017,Marine LE PEN,Marine LE PEN,True
23241,2022,Emmanuel MACRON,Emmanuel MACRON,True
33113,2017,François FILLON,Emmanuel MACRON,False
20220,2017,Marine LE PEN,Marine LE PEN,True
31581,2022,Marine LE PEN,Marine LE PEN,True
13968,2017,Marine LE PEN,Marine LE PEN,True
379,2022,Marine LE PEN,Marine LE PEN,True
10663,2022,Marine LE PEN,Marine LE PEN,True
6530,2017,Emmanuel MACRON,Emmanuel MACRON,True
15444,2022,Marine LE PEN,Marine LE PEN,True
17060,2022,Marine LE PEN,Marine LE PEN,True
14362,2017,Emmanuel MACRON,Emmanuel MACRON,True
15219,2017,Marine LE PEN,Marine LE PEN,True
30917,2017,Marine LE PEN,Marine LE PEN,True
23352,2022,Marine LE PEN,Marine LE PEN,True
29102,2017,Marine LE PEN,Marine LE PEN,True
14595,2022,Marine LE PEN,Marine LE PEN,True
22677,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
11141,2022,Marine LE PEN,Marine LE PEN,True
28612,2022,Emmanuel MACRON,Emmanuel MACRON,True
5591,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
3567,2022,Marine LE PEN,Marine LE PEN,True
9930,2022,Marine LE PEN,Marine LE PEN,True
20834,2017,Marine LE PEN,Marine LE PEN,True
6823,2017,François FILLON,François FILLON,True
33700,2022,Emmanuel MACRON,Emmanuel MACRON,True
5026,2022,Emmanuel MACRON,Emmanuel MACRON,True
30703,2022,Marine LE PEN,Marine LE PEN,True
17057,2017,Emmanuel MACRON,Emmanuel MACRON,True
11581,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
31472,2022,Marine LE PEN,Marine LE PEN,True
5550,2017,Emmanuel MACRON,Emmanuel MACRON,True
28619,2017,François FILLON,François FILLON,True
10048,2017,Marine LE PEN,Marine LE PEN,True
33673,2017,Marine LE PEN,Marine LE PEN,True
10723,2017,François FILLON,François FILLON,True
11818,2017,Emmanuel MACRON,Emmanuel MACRON,True
15589,2017,Marine LE PEN,Marine LE PEN,True
21992,2022,Marine LE PEN,Marine LE PEN,True
21112,2022,Marine LE PEN,Marine LE PEN,True
3978,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
21560,2017,Marine LE PEN,Marine LE PEN,True
30998,2022,Marine LE PEN,Marine LE PEN,True
26006,2022,Emmanuel MACRON,Emmanuel MACRON,True
12260,2017,François FILLON,Emmanuel MACRON,False
10244,2017,Marine LE PEN,Marine LE PEN,True
5005,2022,Marine LE PEN,Marine LE PEN,True
10930,2022,Marine LE PEN,Marine LE PEN,True
10845,2017,François FILLON,François FILLON,True
8930,2022,Emmanuel MACRON,Emmanuel MACRON,True
20327,2022,Marine LE PEN,Marine LE PEN,True
12545,2017,Emmanuel MACRON,Emmanuel MACRON,True
34396,2022,Emmanuel MACRON,Emmanuel MACRON,True
11382,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
11716,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
29225,2017,Marine LE PEN,Marine LE PEN,True
34924,2022,Emmanuel MACRON,Emmanuel MACRON,True
2322,2017,Jean-Luc MÉLENCHON,François FILLON,False
3438,2022,Emmanuel MACRON,Emmanuel MACRON,True
10440,2022,Emmanuel MACRON,Emmanuel MACRON,True
5696,2022,Marine LE PEN,Marine LE PEN,True
20138,2017,Marine LE PEN,Marine LE PEN,True
20248,2022,Marine LE PEN,Marine LE PEN,True
24769,2022,Marine LE PEN,Marine LE PEN,True
9311,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
10397,2017,Marine LE PEN,Marine LE PEN,True
11389,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
12116,2017,Emmanuel MACRON,Emmanuel MACRON,True
21060,2022,Emmanuel MACRON,Emmanuel MACRON,True
16433,2017,Emmanuel MACRON,Emmanuel MACRON,True
28347,2017,Marine LE PEN,Marine LE PEN,True
6778,2022,Emmanuel MACRON,Emmanuel MACRON,True
7991,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
5424,2022,Marine LE PEN,Marine LE PEN,True
29030,2022,Marine LE PEN,Marine LE PEN,True
17777,2022,Emmanuel MACRON,Emmanuel MACRON,True
593,2017,Marine LE PEN,Marine LE PEN,True
7897,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
386,2022,Marine LE PEN,Marine LE PEN,True
21669,2017,Marine LE PEN,Marine LE PEN,True
17000,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
22943,2022,Marine LE PEN,Marine LE PEN,True
3660,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
31855,2022,Marine LE PEN,Marine LE PEN,True
13776,2017,Marine LE PEN,Marine LE PEN,True
16453,2017,Emmanuel MACRON,Emmanuel MACRON,True
34860,2022,Emmanuel MACRON,Emmanuel MACRON,True
10342,2022,Marine LE PEN,Marine LE PEN,True
32840,2022,Marine LE PEN,Marine LE PEN,True
23146,2022,Marine LE PEN,Marine LE PEN,True
12647,2022,Marine LE PEN,Marine LE PEN,True
2911,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
12138,2022,Marine LE PEN,Marine LE PEN,True
9046,2017,Marine LE PEN,Marine LE PEN,True
28759,2022,Marine LE PEN,Marine LE PEN,True
32947,2017,Marine LE PEN,Marine LE PEN,True
30161,2017,Marine LE PEN,Marine LE PEN,True
17021,2022,Marine LE PEN,Marine LE PEN,True
26234,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
31059,2017,François FILLON,Emmanuel MACRON,False
4416,2017,Marine LE PEN,Marine LE PEN,True
28042,2017,Marine LE PEN,Marine LE PEN,True
30151,2017,Marine LE PEN,Marine LE PEN,True
14684,2017,Marine LE PEN,Marine LE PEN,True
2214,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
29388,2017,Marine LE PEN,Marine LE PEN,True
23897,2022,Marine LE PEN,Marine LE PEN,True
35035,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
15689,2022,Marine LE PEN,Marine LE PEN,True
17640,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
31882,2017,Marine LE PEN,Marine LE PEN,True
6911,2017,François FILLON,François FILLON,True
9556,2022,Marine LE PEN,Marine LE PEN,True
25141,2017,Jean-Luc MÉLENCHON,François FILLON,False
34655,2017,Marine LE PEN,Marine LE PEN,True
11187,2022,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
31887,2022,Emmanuel MACRON,Emmanuel MACRON,True
28997,2017,François FILLON,François FILLON,True
22639,2017,Marine LE PEN,Marine LE PEN,True
19318,2017,Marine LE PEN,Marine LE PEN,True
14950,2017,Marine LE PEN,Marine LE PEN,True
34264,2022,Marine LE PEN,Marine LE PEN,True
27125,2022,Emmanuel MACRON,Emmanuel MACRON,True
11841,2017,Emmanuel MACRON,Emmanuel MACRON,True
22990,2022,Marine LE PEN,Marine LE PEN,True
14217,2017,Emmanuel MACRON,Emmanuel MACRON,True
10059,2017,Marine LE PEN,Marine LE PEN,True
8933,2022,Emmanuel MACRON,Emmanuel MACRON,True
13040,2017,Marine LE PEN,Marine LE PEN,True
3272,2017,Marine LE PEN,Marine LE PEN,True
416,2017,Marine LE PEN,Marine LE PEN,True
10770,2022,Jean LASSALLE,Emmanuel MACRON,False
14147,2022,Marine LE PEN,Marine LE PEN,True
22757,2022,Marine LE PEN,Marine LE PEN,True
31539,2017,Marine LE PEN,Marine LE PEN,True
16703,2017,Emmanuel MACRON,Emmanuel MACRON,True
33747,2017,Marine LE PEN,Marine LE PEN,True
29034,2022,Marine LE PEN,Marine LE PEN,True
10542,2022,Emmanuel MACRON,Emmanuel MACRON,True
26049,2022,Marine LE PEN,Marine LE PEN,True
8563,2022,Marine LE PEN,Marine LE PEN,True
7243,2017,Jean-Luc MÉLENCHON,François FILLON,False
5947,2017,Emmanuel MACRON,Emmanuel MACRON,True
3151,2022,Marine LE PEN,Marine LE PEN,True
34780,2017,Marine LE PEN,Marine LE PEN,True
25889,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
21381,2017,Marine LE PEN,Marine LE PEN,True
25560,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
28473,2017,Marine LE PEN,Marine LE PEN,True
27849,2017,Marine LE PEN,Marine LE PEN,True
9677,2022,Marine LE PEN,Marine LE PEN,True
8952,2017,François FILLON,François FILLON,True
17882,2017,François FILLON,François FILLON,True
32646,2017,Marine LE PEN,Marine LE PEN,True
1013,2017,Marine LE PEN,Marine LE PEN,True
34068,2022,Marine LE PEN,Marine LE PEN,True
32121,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
29269,2017,Emmanuel MACRON,François FILLON,False
13565,2022,Emmanuel MACRON,Emmanuel MACRON,True
729,2017,Marine LE PEN,Marine LE PEN,True
12191,2017,Emmanuel MACRON,Emmanuel MACRON,True
10543,2017,Emmanuel MACRON,Emmanuel MACRON,True
25783,2017,Emmanuel MACRON,Emmanuel MACRON,True
9415,2022,Marine LE PEN,Marine LE PEN,True
5976,2017,François FILLON,Emmanuel MACRON,False
29806,2022,Marine LE PEN,Marine LE PEN,True
615,2022,Marine LE PEN,Marine LE PEN,True
32943,2017,Marine LE PEN,Marine LE PEN,True
28146,2017,Emmanuel MACRON,Emmanuel MACRON,True
8130,2022,Emmanuel MACRON,Emmanuel MACRON,True
30954,2017,François FILLON,François FILLON,True
80,2017,Marine LE PEN,Marine LE PEN,True
18477,2017,Marine LE PEN,Marine LE PEN,True
15561,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
9685,2017,François FILLON,François FILLON,True
14333,2022,Emmanuel MACRON,Emmanuel MACRON,True
16244,2017,Marine LE PEN,Marine LE PEN,True
841,2022,Marine LE PEN,Marine LE PEN,True
23202,2017,Marine LE PEN,Marine LE PEN,True
9039,2022,Marine LE PEN,Marine LE PEN,True
16646,2017,Marine LE PEN,Marine LE PEN,True
874,2017,Jean-Luc MÉLENCHON,François FILLON,False
4263,2022,Emmanuel MACRON,Emmanuel MACRON,True
5944,2022,Emmanuel MACRON,Emmanuel MACRON,True
5629,2022,Marine LE PEN,Marine LE PEN,True
14040,2017,Marine LE PEN,Marine LE PEN,True
8735,2022,Emmanuel MACRON,Emmanuel MACRON,True
2218,2017,Marine LE PEN,Marine LE PEN,True
28226,2022,Marine LE PEN,Marine LE PEN,True
4751,2017,Emmanuel MACRON,Emmanuel MACRON,True
22369,2017,Marine LE PEN,Marine LE PEN,True
21029,2022,Marine LE PEN,Marine LE PEN,True
9769,2017,Jean-Luc MÉLENCHON,François FILLON,False
10799,2017,François FILLON,François FILLON,True
16785,2022,Marine LE PEN,Marine LE PEN,True
14106,2017,François FILLON,Emmanuel MACRON,False
6922,2017,François FILLON,François FILLON,True
30785,2022,Marine LE PEN,Marine LE PEN,True
27430,2022,Emmanuel MACRON,Emmanuel MACRON,True
22477,2017,Marine LE PEN,Marine LE PEN,True
13887,2022,Marine LE PEN,Marine LE PEN,True
6166,2017,Marine LE PEN,Marine LE PEN,True
16357,2017,Jean-Luc MÉLENCHON,François FILLON,False
25059,2017,François FILLON,Emmanuel MACRON,False
22706,2017,Marine LE PEN,Marine LE PEN,True
25724,2022,Emmanuel MACRON,Emmanuel MACRON,True
848,2017,François FILLON,François FILLON,True
26810,2017,Marine LE PEN,Marine LE PEN,True
24607,2022,Emmanuel MACRON,Emmanuel MACRON,True
21680,2017,Marine LE PEN,Marine LE PEN,True
14189,2017,Emmanuel MACRON,Emmanuel MACRON,True
26139,2017,Marine LE PEN,Marine LE PEN,True
21468,2017,Marine LE PEN,Marine LE PEN,True
12672,2022,Emmanuel MACRON,Emmanuel MACRON,True
7619,2017,Emmanuel MACRON,Emmanuel MACRON,True
28199,2022,Emmanuel MACRON,Emmanuel MACRON,True
19542,2017,François FILLON,François FILLON,True
18037,2017,Emmanuel MACRON,François FILLON,False
30505,2022,Emmanuel MACRON,Emmanuel MACRON,True
10578,2022,Emmanuel MACRON,Emmanuel MACRON,True
5114,2022,Emmanuel MACRON,Emmanuel MACRON,True
1331,2022,Marine LE PEN,Marine LE PEN,True
25816,2022,Jean LASSALLE,Emmanuel MACRON,False
12817,2022,Emmanuel MACRON,Emmanuel MACRON,True
21530,2017,Marine LE PEN,Marine LE PEN,True
33174,2022,Emmanuel MACRON,Emmanuel MACRON,True
33043,2017,François FILLON,Emmanuel MACRON,False
21716,2017,Marine LE PEN,Marine LE PEN,True
2635,2022,Marine LE PEN,Marine LE PEN,True
29513,2022,Emmanuel MACRON,Emmanuel MACRON,True
27476,2017,Emmanuel MACRON,Emmanuel MACRON,True
31552,2017,Marine LE PEN,Marine LE PEN,True
3394,2017,Marine LE PEN,Marine LE PEN,True
26941,2017,Marine LE PEN,Marine LE PEN,True
34365,2017,François FILLON,François FILLON,True
4240,2022,Emmanuel MACRON,Emmanuel MACRON,True
32916,2017,Marine LE PEN,Marine LE PEN,True
10880,2017,Emmanuel MACRON,François FILLON,False
33501,2022,Emmanuel MACRON,Emmanuel MACRON,True
28765,2017,François FILLON,François FILLON,True
1513,2017,Marine LE PEN,Marine LE PEN,True
7666,2022,Emmanuel MACRON,Emmanuel MACRON,True
25617,2022,Emmanuel MACRON,Emmanuel MACRON,True
25147,2017,Marine LE PEN,Marine LE PEN,True
4365,2022,Marine LE PEN,Marine LE PEN,True
28958,2017,François FILLON,François FILLON,True
33408,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
14321,2022,Emmanuel MACRON,Emmanuel MACRON,True
24015,2017,Marine LE PEN,Marine LE PEN,True
33062,2017,François FILLON,Emmanuel MACRON,False
27895,2022,Emmanuel MACRON,Emmanuel MACRON,True
1644,2017,Marine LE PEN,Marine LE PEN,True
25983,2017,Emmanuel MACRON,Emmanuel MACRON,True
28350,2017,Emmanuel MACRON,François FILLON,False
18931,2022,Marine LE PEN,Marine LE PEN,True
7303,2022,Emmanuel MACRON,Emmanuel MACRON,True
21983,2017,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
6430,2022,Emmanuel MACRON,Emmanuel MACRON,True
13133,2017,Jean-Luc MÉLENCHON,Jean-Luc MÉLENCHON,True
33434,2017,Emmanuel MACRON,François FILLON,False
23896,2017,François FILLON,François FILLON,True
17380,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
22352,2017,Marine LE PEN,Marine LE PEN,True
2632,2022,Marine LE PEN,Marine LE PEN,True
1291,2017,Marine LE PEN,Marine LE PEN,True
32512,2017,Marine LE PEN,Marine LE PEN,True
19990,2017,Marine LE PEN,Marine LE PEN,True
16753,2022,Marine LE PEN,Marine LE PEN,True
33525,2022,Marine LE PEN,Marine LE PEN,True
13907,2022,Marine LE PEN,Marine LE PEN,True
30128,2022,Marine LE PEN,Marine LE PEN,True
33077,2022,Emmanuel MACRON,Emmanuel MACRON,True
14229,2022,Marine LE PEN,Marine LE PEN,True
16962,2022,Emmanuel MACRON,Emmanuel MACRON,True
14815,2017,Marine LE PEN,Marine LE PEN,True
27089,2022,Emmanuel MACRON,Emmanuel MACRON,True
28029,2017,Marine LE PEN,Marine LE PEN,True
29946,2017,Marine LE PEN,Marine LE PEN,True
32197,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
9194,2017,Emmanuel MACRON,Jean-Luc MÉLENCHON,False
8261,2017,Marine LE PEN,Marine LE PEN,True
22087,2017,Marine LE PEN,Marine LE PEN,True
10523,2017,Emmanuel MACRON,Emmanuel MACRON,True
24924,2022,Jean-Luc MÉLENCHON,Emmanuel MACRON,False
17551,2017,Marine LE PEN,Marine LE PEN,True
27880,2022,Marine LE PEN,Marine LE PEN,True
29928,2022,Marine LE PEN,Marine LE PEN,True
21267,2022,Marine LE PEN,Marine LE PEN,True
9835,2022,Marine LE PEN,Marine LE PEN,True
1289,2017,Jean-Luc MÉLENCHON,François FILLON,False
20257,2022,Marine LE PEN,Marine LE PEN,True
29155,2017,Emmanuel MACRON,Emmanuel MACRON,True
11872,2022,Marine LE PEN,Marine LE PEN,True
29185,2022,Marine LE PEN,Marine LE PEN,True
2273,2017,Marine LE PEN,Marine LE PEN,True
12081,2017,François FILLON,Emmanuel MACRON,False
28555,2022,Emmanuel MACRON,Emmanuel MACRON,True
828,2017,Marine LE PEN,Marine LE PEN,True
16688,2017,Marine LE PEN,Marine LE PEN,True
6690,2022,Marine LE PEN,Marine LE PEN,True
2330,2017,Jean-Luc MÉLENCHON,François FILLON,False
9167,2022,Marine LE PEN,Marine LE PEN,True
30561,2022,Marine LE PEN,Marine LE PEN,True
27450,2022,Emmanuel MACRON,Emmanuel MACRON,True
23188,2017,Marine LE PEN,Marine LE PEN,True
30235,2017,Marine LE PEN,Marine LE PEN,True
